央视频道,#genre#
CCTV-2,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231008/1.m3u8
CCTV-2,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230372/1.m3u8
CCTV-2,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230896/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229768/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221229848/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230359/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/PLTV/1/224/3221230599/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/PLTV/1/224/3221230970/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230239/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230565/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230909/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/PLTV/1/224/3221230995/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230912/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230395/1.m3u8
CCTV-3,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221231142/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221229814/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229909/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230582/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221230610/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230234/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230948/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221231032/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230374/1.m3u8
CCTV-4,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/PLTV/1/224/3221230889/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221229835/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230017/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230361/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230338/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230611/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230612/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230224/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230530/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230347/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230874/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221230976/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221230887/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230877/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221230391/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230522/1.m3u8
CCTV-5,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231173/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229771/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221229864/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231118/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230340/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230605/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230631/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230241/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230324/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230557/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230881/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221230883/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/PLTV/1/224/3221231011/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230397/1.m3u8
CCTV-5+,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230903/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229772/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229822/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221229841/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221230613/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230983/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230226/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230525/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221230998/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230906/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230376/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221230893/1.m3u8
CCTV-6,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231139/1.m3u8
CCTV-7,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229775/1.m3u8
CCTV-7,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221229815/1.m3u8
CCTV-7,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230532/1.m3u8
CCTV-7,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230527/1.m3u8
CCTV-7,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/PLTV/1/224/3221230979/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229773/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229824/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230614/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221230615/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230061/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230243/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230567/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230884/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/PLTV/1/224/3221231014/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230399/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221230892/1.m3u8
CCTV-8,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/PLTV/1/224/3221231170/1.m3u8
CCTV-9,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221229830/1.m3u8
CCTV-9,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230584/1.m3u8
CCTV-9,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230653/1.m3u8
CCTV-9,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230520/1.m3u8
CCTV-9,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221231001/1.m3u8
CCTV-10,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221229779/1.m3u8
CCTV-10,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230572/1.m3u8
CCTV-10,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221229834/1.m3u8
CCTV-10,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230559/1.m3u8
CCTV-10,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221230982/1.m3u8
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221229783/1.m3u8
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230445/1.m3u8
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221230607/1.m3u8
CCTV-11,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231017/1.m3u8
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221229840/1.m3u8
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230574/1.m3u8
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230561/1.m3u8
CCTV-12,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231004/1.m3u8
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/PLTV/1/224/3221229781/1.m3u8
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221229842/1.m3u8
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230939/1.m3u8
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/PLTV/1/224/3221231016/1.m3u8
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221229844/1.m3u8
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230576/1.m3u8
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221230985/1.m3u8
CCTV-14,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230563/1.m3u8
CCTV-15,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230447/1.m3u8
CCTV-15,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230609/1.m3u8
CCTV-15,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231020/1.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230910/1.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221230913/1.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230990/1.m3u8
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230507/1.m3u8
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230523/1.m3u8
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221230578/1.m3u8
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230466/1.m3u8
CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231007/1.m3u8

IPV6-卫视频道,#genre#
北京-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001339/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
辽宁-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001340/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
深圳-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001342/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江苏-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001345/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001347/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
黑龙江-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001338/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001026/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001027/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江苏-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001032/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001025/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
辽宁-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001296/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
重庆-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001297/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001298/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001299/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
深圳-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001029/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
黑龙江-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001030/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001053/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广西-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001054/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
海南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
四川-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001036/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
河南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001056/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001037/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江西-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001045/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
吉林-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001049/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山西-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
贵州-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001048/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
青海-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001033/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
云南-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
河北-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001039/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宁夏-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
新疆-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001047/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
甘肃-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001059/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西藏-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
兵团-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001304/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
厦门-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延边-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001307/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安多-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001311/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
农林-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
康巴-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001313/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
内蒙古-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001035/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
大湾区-卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

内蒙古-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001068/index.m3u8
北京-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001029/index.m3u8
湖南-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001026/index.m3u8
东方-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001013/index.m3u8
四川-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
天津-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001036/index.m3u8
安徽-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001037/index.m3u8
山东-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001028/index.m3u8
广东-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8
广西-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001224/index.m3u8
江苏-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001033/index.m3u8
江西-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001034/index.m3u8
河北-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8
河南-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001222/index.m3u8
浙江-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001023/index.m3u8
海南-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
深圳-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8
湖北-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001027/index.m3u8
山西-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001070/index.m3u8
东南-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8
贵州-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
辽宁-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
重庆-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
黑龙江-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
宁夏-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001074/index.m3u8
陕西-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001067/index.m3u8
甘肃-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
吉林-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
云南-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
三沙-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
青海-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001082/index.m3u8
新疆-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u8
西藏-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u8
兵团-卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001066/index.m3u8
厦门-卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6

北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229786/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229858/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230570/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230641/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221229945/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230245/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230945/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/PLTV/1/224/3221231010/1.m3u8
北京-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230378/1.m3u8
重庆-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221230505/1.m3u8
重庆-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230540/1.m3u8
重庆-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230617/1.m3u8
重庆-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230937/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229791/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231214/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/PLTV/1/224/3221231105/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230461/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230586/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230633/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229872/1.m3u8
东方-卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/PLTV/1/224/3221230232/1.m3u8
